__header__:ESHR,dim1,dim2,Value
DecorPlants,PapuaBar,0.0
DecorPlants,PapuaProv,0.0
Cane,NAD,0.0
Cane,SumUt,0.0
Cane,SumBar,0.0
Cane,RiauProv,0.0
Cane,KepRi,0.0
Cane,Jambi,0.0
Cane,SumSel,0.0
Cane,BaBel,0.0
Cane,Bengkulu,0.0
Cane,Lampung,0.0
Cane,DKI,0.0
Cane,JaBar,0.0
Cane,Banten,0.0
Cane,JaTeng,0.0
Cane,DIY,0.0
Cane,JaTim,0.5478839874267578
Cane,KalBar,0.0
Cane,KalTeng,0.0
Cane,KalSel,0.0
Cane,KalTim,0.0
Cane,KalUt,0.0
Cane,SulUt,0.0
Cane,Gorontalo,0.0
Cane,SulTeng,0.0
Cane,SulaSel,0.4521159827709198
Cane,SulBar,0.0
Cane,SulTra,0.0
Cane,Bali,0.0
Cane,NTB,0.0
Cane,NTT,0.0
Cane,Maluku,0.0
Cane,MalUt,0.0
Cane,PapuaBar,0.0
Cane,PapuaProv,0.0
Tobacco,NAD,0.0
Tobacco,SumUt,0.06710010766983032
Tobacco,SumBar,0.0
Tobacco,RiauProv,0.0
Tobacco,KepRi,0.05543503910303116
Tobacco,Jambi,0.0
Tobacco,SumSel,0.0
Tobacco,BaBel,0.0
Tobacco,Bengkulu,0.0
Tobacco,Lampung,0.0
Tobacco,DKI,0.0005469186580739915
Tobacco,JaBar,0.0
Tobacco,Banten,0.0
Tobacco,JaTeng,0.020058609545230865
Tobacco,DIY,0.0
Tobacco,JaTim,0.8568593263626099
Tobacco,KalBar,0.0
Tobacco,KalTeng,0.0
Tobacco,KalSel,0.0
Tobacco,KalTim,0.0
Tobacco,KalUt,0.0
Tobacco,SulUt,0.0
Tobacco,Gorontalo,0.0
Tobacco,SulTeng,0.0
Tobacco,SulaSel,0.0
Tobacco,SulBar,0.0
Tobacco,SulTra,0.0
Tobacco,Bali,0.0
Tobacco,NTB,0.0
Tobacco,NTT,0.0
Tobacco,Maluku,0.0
Tobacco,MalUt,0.0
Tobacco,PapuaBar,0.0
Tobacco,PapuaProv,0.0
PlantFiber,NAD,0.0
PlantFiber,SumUt,0.013598471879959106
PlantFiber,SumBar,0.0
PlantFiber,RiauProv,4.065476605319418e-05
PlantFiber,KepRi,0.0
PlantFiber,Jambi,0.0
PlantFiber,SumSel,0.0
PlantFiber,BaBel,0.0
PlantFiber,Bengkulu,0.0
PlantFiber,Lampung,0.0
PlantFiber,DKI,0.5985070466995239
PlantFiber,JaBar,0.0
PlantFiber,Banten,0.0
PlantFiber,JaTeng,0.1930922567844391
PlantFiber,DIY,0.0
PlantFiber,JaTim,0.19474376738071442
PlantFiber,KalBar,0.0
PlantFiber,KalTeng,0.0
PlantFiber,KalSel,0.0
PlantFiber,KalTim,0.0
PlantFiber,KalUt,0.0
PlantFiber,SulUt,0.0
PlantFiber,Gorontalo,0.0
PlantFiber,SulTeng,0.0
PlantFiber,SulaSel,0.0
PlantFiber,SulBar,0.0
PlantFiber,SulTra,0.0
PlantFiber,Bali,0.0
PlantFiber,NTB,0.0
PlantFiber,NTT,0.0
PlantFiber,Maluku,0.0
PlantFiber,MalUt,0.0
PlantFiber,PapuaBar,0.0
PlantFiber,PapuaProv,1.781962600944098e-05
OthPlantaton,NAD,4.589427948786806e-09
OthPlantaton,SumUt,0.05880560725927353
OthPlantaton,SumBar,0.007589117623865604
OthPlantaton,RiauProv,0.00015964354679454118
OthPlantaton,KepRi,0.0016694978112354875
OthPlantaton,Jambi,0.00020871192100457847
OthPlantaton,SumSel,3.6511619327939115e-07
OthPlantaton,BaBel,0.06579113006591797
OthPlantaton,Bengkulu,0.0
OthPlantaton,Lampung,0.36431369185447693
OthPlantaton,DKI,0.24633841216564178
OthPlantaton,JaBar,9.059044714376796e-06
OthPlantaton,Banten,0.0
OthPlantaton,JaTeng,0.025243669748306274
OthPlantaton,DIY,0.0
OthPlantaton,JaTim,0.19360420107841492
OthPlantaton,KalBar,0.002259591594338417
OthPlantaton,KalTeng,0.0
OthPlantaton,KalSel,0.0008089079055935144
OthPlantaton,KalTim,0.00031359223066829145
OthPlantaton,KalUt,4.529372745309956e-06
OthPlantaton,SulUt,0.023393185809254646
OthPlantaton,Gorontalo,0.0
OthPlantaton,SulTeng,0.0
OthPlantaton,SulaSel,0.006096943281590939
OthPlantaton,SulBar,0.0
OthPlantaton,SulTra,0.0
OthPlantaton,Bali,0.0033888746984302998
OthPlantaton,NTB,1.196611037812545e-06
OthPlantaton,NTT,1.0584247434053395e-07
OthPlantaton,Maluku,0.0
OthPlantaton,MalUt,0.0
OthPlantaton,PapuaBar,0.0
OthPlantaton,PapuaProv,0.0
Fruits,NAD,3.059736263821833e-05
Fruits,SumUt,0.15406806766986847
Fruits,SumBar,0.0011900888057425618
Fruits,RiauProv,0.07895322889089584
Fruits,KepRi,0.0004207469173707068
Fruits,Jambi,0.0
Fruits,SumSel,0.0
Fruits,BaBel,0.0
Fruits,Bengkulu,0.0
Fruits,Lampung,0.2448187917470932
Fruits,DKI,0.44275733828544617
Fruits,JaBar,0.0007662495481781662
Fruits,Banten,0.0
Fruits,JaTeng,0.01104800682514906
Fruits,DIY,0.013532406650483608
Fruits,JaTim,0.03819483891129494
Fruits,KalBar,0.0003478703729342669
Fruits,KalTeng,0.0
Fruits,KalSel,0.0
Fruits,KalTim,0.0
Fruits,KalUt,0.0048195612616837025
Fruits,SulUt,0.0
Fruits,Gorontalo,0.0
Fruits,SulTeng,0.0
Fruits,SulaSel,9.29790039663203e-05
Fruits,SulBar,0.0
Fruits,SulTra,0.0
Fruits,Bali,0.007053771056234837
Fruits,NTB,0.001367974211461842
Fruits,NTT,0.0005372796440497041
Fruits,Maluku,0.0
Fruits,MalUt,0.0
Fruits,PapuaBar,0.0
Fruits,PapuaProv,2.1191931409703102e-07
PlantBiophrm,NAD,0.0
PlantBiophrm,SumUt,0.5169916749000549
PlantBiophrm,SumBar,0.016595223918557167
PlantBiophrm,RiauProv,0.00040569936390966177
PlantBiophrm,KepRi,4.1118742956314236e-05
PlantBiophrm,Jambi,0.2080557644367218
PlantBiophrm,SumSel,0.02706652134656906
PlantBiophrm,BaBel,0.0
PlantBiophrm,Bengkulu,0.0
PlantBiophrm,Lampung,0.009945849888026714
PlantBiophrm,DKI,0.14437441527843475
PlantBiophrm,JaBar,0.0
PlantBiophrm,Banten,0.0
PlantBiophrm,JaTeng,0.012611995451152325
PlantBiophrm,DIY,1.7559281332069077e-05
PlantBiophrm,JaTim,0.05391678959131241
PlantBiophrm,KalBar,0.009804831817746162
PlantBiophrm,KalTeng,0.0
PlantBiophrm,KalSel,0.0
PlantBiophrm,KalTim,9.540739847579971e-05
PlantBiophrm,KalUt,0.0
PlantBiophrm,SulUt,0.0
PlantBiophrm,Gorontalo,0.0
PlantBiophrm,SulTeng,0.0
PlantBiophrm,SulaSel,2.0281871911720373e-05
PlantBiophrm,SulBar,0.0
PlantBiophrm,SulTra,0.0
PlantBiophrm,Bali,4.799047928827349e-06
PlantBiophrm,NTB,0.0
PlantBiophrm,NTT,5.208395668887533e-05
PlantBiophrm,Maluku,0.0
PlantBiophrm,MalUt,0.0
PlantBiophrm,PapuaBar,0.0
PlantBiophrm,PapuaProv,0.0
Rubber,NAD,0.0
Rubber,SumUt,0.5412107110023499
Rubber,SumBar,0.0
Rubber,RiauProv,0.0
Rubber,KepRi,0.0
Rubber,Jambi,0.0
Rubber,SumSel,0.0
Rubber,BaBel,0.0
Rubber,Bengkulu,0.0
Rubber,Lampung,0.048678360879421234
Rubber,DKI,0.40986666083335876
Rubber,JaBar,0.0
Rubber,Banten,0.0
Rubber,JaTeng,0.0
Rubber,DIY,0.0
Rubber,JaTim,0.0002442427503410727
Rubber,KalBar,0.0
Rubber,KalTeng,0.0
Rubber,KalSel,0.0
Rubber,KalTim,0.0
Rubber,KalUt,0.0
Rubber,SulUt,0.0
Rubber,Gorontalo,0.0
Rubber,SulTeng,0.0
Rubber,SulaSel,0.0
Rubber,SulBar,0.0
Rubber,SulTra,0.0
Rubber,Bali,0.0
Rubber,NTB,0.0
Rubber,NTT,0.0
Rubber,Maluku,0.0
Rubber,MalUt,0.0
Rubber,PapuaBar,0.0
Rubber,PapuaProv,0.0
Coconut,NAD,0.00034559276537038386
Coconut,SumUt,0.2139134407043457
Coconut,SumBar,0.011510740034282207
Coconut,RiauProv,0.14544962346553802
Coconut,KepRi,0.05439672991633415
Coconut,Jambi,0.003777127480134368
Coconut,SumSel,0.1654212325811386
Coconut,BaBel,0.0
Coconut,Bengkulu,0.0
Coconut,Lampung,0.04944605380296707
Coconut,DKI,0.11949041485786438
Coconut,JaBar,0.0
Coconut,Banten,0.0
Coconut,JaTeng,0.0031577993649989367
Coconut,DIY,0.0
Coconut,JaTim,0.07621059566736221
Coconut,KalBar,0.06620732694864273
Coconut,KalTeng,0.0
Coconut,KalSel,0.0
Coconut,KalTim,0.0
Coconut,KalUt,4.506759978539776e-06
Coconut,SulUt,0.08649526536464691
Coconut,Gorontalo,0.0
Coconut,SulTeng,0.0019532600417733192
Coconut,SulaSel,0.00011994381929980591
Coconut,SulBar,0.0
Coconut,SulTra,0.0
Coconut,Bali,0.0
Coconut,NTB,0.0
Coconut,NTT,3.4941181183967274e-06
Coconut,Maluku,0.00013212328485678881
Coconut,MalUt,0.0019647283479571342
Coconut,PapuaBar,0.0
Coconut,PapuaProv,0.0
PalmOil,NAD,0.0
PalmOil,SumUt,0.00039206293877214193
PalmOil,SumBar,0.0
PalmOil,RiauProv,0.0003466766211204231
PalmOil,KepRi,0.0
PalmOil,Jambi,0.0
PalmOil,SumSel,0.0
PalmOil,BaBel,0.0
PalmOil,Bengkulu,0.0
PalmOil,Lampung,0.0
PalmOil,DKI,0.03558756783604622
PalmOil,JaBar,0.0
PalmOil,Banten,0.0
PalmOil,JaTeng,0.0
PalmOil,DIY,0.0
PalmOil,JaTim,0.010127359069883823
PalmOil,KalBar,0.0
PalmOil,KalTeng,0.361311137676239
PalmOil,KalSel,0.0
PalmOil,KalTim,0.013079020194709301
PalmOil,KalUt,0.579156219959259
PalmOil,SulUt,0.0
PalmOil,Gorontalo,0.0
PalmOil,SulTeng,0.0
PalmOil,SulaSel,0.0
PalmOil,SulBar,0.0
PalmOil,SulTra,0.0
PalmOil,Bali,0.0
PalmOil,NTB,0.0
PalmOil,NTT,0.0
PalmOil,Maluku,0.0
PalmOil,MalUt,0.0
PalmOil,PapuaBar,0.0
PalmOil,PapuaProv,0.0
Coffee,NAD,0.0
Coffee,SumUt,0.33831092715263367
Coffee,SumBar,0.0017918776720762253
Coffee,RiauProv,2.1209738406469114e-05
Coffee,KepRi,0.0
Coffee,Jambi,0.0
Coffee,SumSel,0.005681073758751154
Coffee,BaBel,0.0
Coffee,Bengkulu,0.0
Coffee,Lampung,0.4190836548805237
Coffee,DKI,0.005209198221564293
Coffee,JaBar,0.0008241967880167067
Coffee,Banten,0.0
Coffee,JaTeng,0.008810773491859436
Coffee,DIY,0.0
Coffee,JaTim,0.19153226912021637
Coffee,KalBar,0.0
Coffee,KalTeng,0.0
Coffee,KalSel,0.0
Coffee,KalTim,0.0
